summary_version,scenario,diagnostic,kappa,bin,x_left,x_right,x,successes,count,probability
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,18,0.1470588235294117,0.2941176470588238,0.2213737738185241,27499.0,65823.0,0.417771903438008
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,18,0.1470588235294117,0.2941176470588238,0.2206378476549786,11706.0,75103.0,0.1558659441034313
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,18,0.1470588235294117,0.2941176470588238,0.2213737738185241,30984.0,65823.0,0.4707169226562144
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,18,0.1470588235294117,0.2941176470588238,0.2206378476549786,14296.0,75103.0,0.19035191670106388
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,18,0.1470588235294117,0.2941176470588238,0.2213737738185241,32822.0,65823.0,0.49864029290673473
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,18,0.1470588235294117,0.2941176470588238,0.2206378476549786,16003.0,75103.0,0.2130807025018974
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,30,1.9117647058823533,2.0588235294117645,1.9851550911492992,14.0,44606.0,0.00031385912209119847
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,30,1.9117647058823533,2.0588235294117645,1.9851550911492992,7.0,44606.0,0.00015692956104559924
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,30,1.9117647058823533,2.0588235294117645,1.9851550911492992,4.0,44606.0,8.967403488319957e-05
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,30,1.9117647058823533,2.0588235294117645,1.9851550911492992,6.0,44606.0,0.00013451105232479936
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,30,1.9117647058823533,2.0588235294117645,1.9851550911492992,5.0,44606.0,0.00011209254360399946
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,30,1.9117647058823533,2.0588235294117645,1.9851550911492992,2.0,44606.0,4.4837017441599784e-05
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,16,-0.1470588235294117,0.0,-0.0728826260131099,37612.0,58171.0,0.6465764728129136
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,16,-0.1470588235294117,0.0,-0.07258654623396402,43261.0,68580.0,0.6308107319918344
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,16,-0.1470588235294117,0.0,-0.0728826260131099,19719.0,58171.0,0.33898334221519316
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,16,-0.1470588235294117,0.0,-0.07258654623396402,11251.0,68580.0,0.16405657626130066
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,16,-0.1470588235294117,0.0,-0.0728826260131099,28144.0,58171.0,0.48381495934400304
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,16,-0.1470588235294117,0.0,-0.07258654623396402,18472.0,68580.0,0.26934966462525517
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,16,-0.1470588235294117,0.0,-0.0728826260131099,33584.0,58171.0,0.5773323477334067
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,16,-0.1470588235294117,0.0,-0.07258654623396402,26927.0,68580.0,0.3926363371245261
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,16,-0.1470588235294117,0.0,-0.0728826260131099,36467.0,58171.0,0.6268931254405116
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,16,-0.1470588235294117,0.0,-0.07258654623396402,34734.0,68580.0,0.5064741907261592
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,16,-0.1470588235294117,0.0,-0.0728826260131099,37791.0,58171.0,0.6496536074676386
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,16,-0.1470588235294117,0.0,-0.07258654623396402,39737.0,68580.0,0.5794254884806066
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,15,-0.2941176470588234,-0.1470588235294117,-0.22008026993831237,36400.0,53496.0,0.6804247046508151
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,15,-0.2941176470588234,-0.1470588235294117,-0.2196265553338432,44530.0,65584.0,0.678976579653574
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,15,-0.2941176470588234,-0.1470588235294117,-0.22008026993831237,20305.0,53496.0,0.3795610886795274
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,15,-0.2941176470588234,-0.1470588235294117,-0.2196265553338432,13586.0,65584.0,0.20715418394730423
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,15,-0.2941176470588234,-0.1470588235294117,-0.22008026993831237,28248.0,53496.0,0.5280394795872588
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,15,-0.2941176470588234,-0.1470588235294117,-0.2196265553338432,23268.0,65584.0,0.3547816540619663
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,15,-0.2941176470588234,-0.1470588235294117,-0.22008026993831237,33055.0,53496.0,0.6178966651712278
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,15,-0.2941176470588234,-0.1470588235294117,-0.2196265553338432,33340.0,65584.0,0.5083556965113443
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,15,-0.2941176470588234,-0.1470588235294117,-0.22008026993831237,35387.0,53496.0,0.6614887094362195
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,15,-0.2941176470588234,-0.1470588235294117,-0.2196265553338432,40132.0,65584.0,0.6119175408636253
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,15,-0.2941176470588234,-0.1470588235294117,-0.22008026993831237,36440.0,53496.0,0.6811724241064753
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,15,-0.2941176470588234,-0.1470588235294117,-0.2196265553338432,43192.0,65584.0,0.6585752622590876
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,12,-0.7352941176470589,-0.588235294117647,-0.6600815900234657,27651.0,36812.0,0.7511409323046833
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,12,-0.7352941176470589,-0.588235294117647,-0.6607768595135916,44541.0,55472.0,0.8029456302278627
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,12,-0.7352941176470589,-0.588235294117647,-0.6600815900234657,16983.0,36812.0,0.4613441269151364
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,12,-0.7352941176470589,-0.588235294117647,-0.6607768595135916,22989.0,55472.0,0.4144252956446495
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,12,-0.7352941176470589,-0.588235294117647,-0.6600815900234657,22633.0,36812.0,0.6148266869499076
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,12,-0.7352941176470589,-0.588235294117647,-0.6607768595135916,35476.0,55472.0,0.6395298528987597
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,12,-0.7352941176470589,-0.588235294117647,-0.6600815900234657,25726.0,36812.0,0.6988482016733674
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,12,-0.7352941176470589,-0.588235294117647,-0.6607768595135916,41471.0,55472.0,0.7476023940005768
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,12,-0.7352941176470589,-0.588235294117647,-0.6600815900234657,27097.0,36812.0,0.7360914919048136
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,12,-0.7352941176470589,-0.588235294117647,-0.6607768595135916,43541.0,55472.0,0.7849185174502452
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,12,-0.7352941176470589,-0.588235294117647,-0.6600815900234657,27616.0,36812.0,0.7501901553841138
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,12,-0.7352941176470589,-0.588235294117647,-0.6607768595135916,44308.0,55472.0,0.7987453129506779
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,14,-0.44117647058823506,-0.2941176470588234,-0.36676435882964287,34685.0,48761.0,0.7113266750066651
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,14,-0.44117647058823506,-0.2941176470588234,-0.3671275751507446,44910.0,62470.0,0.7189050744357292
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,14,-0.44117647058823506,-0.2941176470588234,-0.36676435882964287,20077.0,48761.0,0.41174299132503434
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,14,-0.44117647058823506,-0.2941176470588234,-0.3671275751507446,17195.0,62470.0,0.27525212101808866
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,14,-0.44117647058823506,-0.2941176470588234,-0.36676435882964287,27455.0,48761.0,0.5630524394495601
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,14,-0.44117647058823506,-0.2941176470588234,-0.3671275751507446,28762.0,62470.0,0.46041299823915477
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,14,-0.44117647058823506,-0.2941176470588234,-0.36676435882964287,31771.0,48761.0,0.6515658005373146
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,14,-0.44117647058823506,-0.2941176470588234,-0.3671275751507446,38244.0,62470.0,0.6121978549703858
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,14,-0.44117647058823506,-0.2941176470588234,-0.36676435882964287,33767.0,48761.0,0.6925001538114477
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,14,-0.44117647058823506,-0.2941176470588234,-0.3671275751507446,42627.0,62470.0,0.6823595325756363
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,14,-0.44117647058823506,-0.2941176470588234,-0.36676435882964287,34644.0,48761.0,0.7104858390927176
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,14,-0.44117647058823506,-0.2941176470588234,-0.3671275751507446,44196.0,62470.0,0.7074755882823756
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,10,-1.0294117647058822,-0.8823529411764706,-0.953218177977989,18452.0,23880.0,0.7726968174204355
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,10,-1.0294117647058822,-0.8823529411764706,-0.9540415443102992,34134.0,40587.0,0.8410082045975312
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,10,-1.0294117647058822,-0.8823529411764706,-0.953218177977989,11546.0,23880.0,0.48350083752093803
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,10,-1.0294117647058822,-0.8823529411764706,-0.9540415443102992,21536.0,40587.0,0.5306132505482051
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,10,-1.0294117647058822,-0.8823529411764706,-0.953218177977989,15325.0,23880.0,0.641750418760469
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,10,-1.0294117647058822,-0.8823529411764706,-0.9540415443102992,29392.0,40587.0,0.7241727646783452
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,10,-1.0294117647058822,-0.8823529411764706,-0.953218177977989,17223.0,23880.0,0.7212311557788945
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,10,-1.0294117647058822,-0.8823529411764706,-0.9540415443102992,32365.0,40587.0,0.7974228201148151
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,10,-1.0294117647058822,-0.8823529411764706,-0.953218177977989,18090.0,23880.0,0.757537688442211
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,10,-1.0294117647058822,-0.8823529411764706,-0.9540415443102992,33568.0,40587.0,0.8270628526375441
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,10,-1.0294117647058822,-0.8823529411764706,-0.953218177977989,18440.0,23880.0,0.7721943048576214
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,10,-1.0294117647058822,-0.8823529411764706,-0.9540415443102992,34010.0,40587.0,0.8379530391504669
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,9,-1.1764705882352942,-1.0294117647058822,-1.0990102959845762,14153.0,18121.0,0.7810275371116384
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,9,-1.1764705882352942,-1.0294117647058822,-1.1022856357281363,28839.0,33610.0,0.8580481999404939
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,9,-1.1764705882352942,-1.0294117647058822,-1.0990102959845762,8985.0,18121.0,0.49583356326913525
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,9,-1.1764705882352942,-1.0294117647058822,-1.1022856357281363,19888.0,33610.0,0.5917286521868491
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,9,-1.1764705882352942,-1.0294117647058822,-1.0990102959845762,11721.0,18121.0,0.6468186082445782
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,9,-1.1764705882352942,-1.0294117647058822,-1.1022856357281363,25367.0,33610.0,0.754745611425171
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,9,-1.1764705882352942,-1.0294117647058822,-1.0990102959845762,13274.0,18121.0,0.7325202803377298
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,9,-1.1764705882352942,-1.0294117647058822,-1.1022856357281363,27529.0,33610.0,0.8190717048497471
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,9,-1.1764705882352942,-1.0294117647058822,-1.0990102959845762,13885.0,18121.0,0.7662380663318802
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,9,-1.1764705882352942,-1.0294117647058822,-1.1022856357281363,28371.0,33610.0,0.8441237726867004
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,9,-1.1764705882352942,-1.0294117647058822,-1.0990102959845762,14165.0,18121.0,0.7816897522211799
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,9,-1.1764705882352942,-1.0294117647058822,-1.1022856357281363,28749.0,33610.0,0.8553704254686105
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,11,-0.8823529411764706,-0.7352941176470589,-0.8071138678139858,23225.0,30387.0,0.7643071050120117
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,11,-0.8823529411764706,-0.7352941176470589,-0.8090123967181952,40683.0,49316.0,0.8249452510341472
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,11,-0.8823529411764706,-0.7352941176470589,-0.8071138678139858,14551.0,30387.0,0.4788560897752328
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,11,-0.8823529411764706,-0.7352941176470589,-0.8090123967181952,23530.0,49316.0,0.4771270987103577
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,11,-0.8823529411764706,-0.7352941176470589,-0.8071138678139858,19315.0,30387.0,0.6356336591305493
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,11,-0.8823529411764706,-0.7352941176470589,-0.8090123967181952,34069.0,49316.0,0.6908305620893828
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,11,-0.8823529411764706,-0.7352941176470589,-0.8071138678139858,21711.0,30387.0,0.7144831671438444
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,11,-0.8823529411764706,-0.7352941176470589,-0.8090123967181952,38416.0,49316.0,0.778976397112499
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,11,-0.8823529411764706,-0.7352941176470589,-0.8071138678139858,22798.0,30387.0,0.7502550432750847
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,11,-0.8823529411764706,-0.7352941176470589,-0.8090123967181952,39951.0,49316.0,0.810102198069592
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,11,-0.8823529411764706,-0.7352941176470589,-0.8071138678139858,23255.0,30387.0,0.7652943693026624
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,11,-0.8823529411764706,-0.7352941176470589,-0.8090123967181952,40551.0,49316.0,0.8222686349257847
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,13,-0.588235294117647,-0.44117647058823506,-0.5136477575499495,31348.0,42987.0,0.7292437248470468
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,13,-0.588235294117647,-0.44117647058823506,-0.5130264081584037,46211.0,60323.0,0.7660593803358586
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,13,-0.588235294117647,-0.44117647058823506,-0.5136477575499495,18874.0,42987.0,0.4390629725265778
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,13,-0.588235294117647,-0.44117647058823506,-0.5130264081584037,20823.0,60323.0,0.34519171791853853
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,13,-0.588235294117647,-0.44117647058823506,-0.5136477575499495,25312.0,42987.0,0.5888291809151603
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,13,-0.588235294117647,-0.44117647058823506,-0.5130264081584037,33601.0,60323.0,0.5570180528156756
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,13,-0.588235294117647,-0.44117647058823506,-0.5136477575499495,28905.0,42987.0,0.6724125898527462
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,13,-0.588235294117647,-0.44117647058823506,-0.5130264081584037,41469.0,60323.0,0.6874492316363576
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,13,-0.588235294117647,-0.44117647058823506,-0.5136477575499495,30609.0,42987.0,0.7120524809826226
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,13,-0.588235294117647,-0.44117647058823506,-0.5130264081584037,44558.0,60323.0,0.7386568970376142
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,13,-0.588235294117647,-0.44117647058823506,-0.5136477575499495,31302.0,42987.0,0.7281736338893153
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,13,-0.588235294117647,-0.44117647058823506,-0.5130264081584037,45681.0,60323.0,0.757273345158563
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,8,-1.3235294117647058,-1.1764705882352942,-1.2462057788013035,10370.0,13249.0,0.7827005811759378
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,8,-1.3235294117647058,-1.1764705882352942,-1.2477113669732525,26848.0,30220.0,0.8884182660489742
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,8,-1.3235294117647058,-1.1764705882352942,-1.2462057788013035,6425.0,13249.0,0.48494225979319194
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,8,-1.3235294117647058,-1.1764705882352942,-1.2477113669732525,19528.0,30220.0,0.6461945731303772
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,8,-1.3235294117647058,-1.1764705882352942,-1.2462057788013035,8523.0,13249.0,0.6432938334968676
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,8,-1.3235294117647058,-1.1764705882352942,-1.2477113669732525,24170.0,30220.0,0.799801455989411
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,8,-1.3235294117647058,-1.1764705882352942,-1.2462057788013035,9669.0,13249.0,0.7297909276171787
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,8,-1.3235294117647058,-1.1764705882352942,-1.2477113669732525,25921.0,30220.0,0.8577432164129716
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,8,-1.3235294117647058,-1.1764705882352942,-1.2462057788013035,10196.0,13249.0,0.7695675145293984
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,8,-1.3235294117647058,-1.1764705882352942,-1.2477113669732525,26559.0,30220.0,0.87885506287227
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,8,-1.3235294117647058,-1.1764705882352942,-1.2462057788013035,10366.0,13249.0,0.7823986715978565
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,8,-1.3235294117647058,-1.1764705882352942,-1.2477113669732525,26783.0,30220.0,0.8862673726009266
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,6,-1.6176470588235294,-1.4705882352941175,-1.5389830395068589,4236.0,5694.0,0.743940990516333
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,6,-1.6176470588235294,-1.4705882352941175,-1.5419973751952207,12565.0,14157.0,0.8875467966377057
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,6,-1.6176470588235294,-1.4705882352941175,-1.5389830395068589,2692.0,5694.0,0.4727783631893221
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,6,-1.6176470588235294,-1.4705882352941175,-1.5419973751952207,9089.0,14157.0,0.6420145511054602
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,6,-1.6176470588235294,-1.4705882352941175,-1.5389830395068589,3555.0,5694.0,0.6243414120126449
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,6,-1.6176470588235294,-1.4705882352941175,-1.5419973751952207,11182.0,14157.0,0.7898566080384262
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,6,-1.6176470588235294,-1.4705882352941175,-1.5389830395068589,3966.0,5694.0,0.6965226554267651
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,6,-1.6176470588235294,-1.4705882352941175,-1.5419973751952207,12094.0,14157.0,0.8542770360952179
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,6,-1.6176470588235294,-1.4705882352941175,-1.5389830395068589,4199.0,5694.0,0.7374429223744292
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,6,-1.6176470588235294,-1.4705882352941175,-1.5419973751952207,12461.0,14157.0,0.8802006074733347
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,6,-1.6176470588235294,-1.4705882352941175,-1.5389830395068589,4285.0,5694.0,0.7525465402177731
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,6,-1.6176470588235294,-1.4705882352941175,-1.5419973751952207,12594.0,14157.0,0.8895952532316169
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,7,-1.4705882352941175,-1.3235294117647058,-1.391525001300245,6734.0,8926.0,0.75442527447905
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,7,-1.4705882352941175,-1.3235294117647058,-1.392970891760842,16240.0,18623.0,0.872039950598722
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,7,-1.4705882352941175,-1.3235294117647058,-1.391525001300245,4173.0,8926.0,0.4675106430652028
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,7,-1.4705882352941175,-1.3235294117647058,-1.392970891760842,11838.0,18623.0,0.6356655748268271
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,7,-1.4705882352941175,-1.3235294117647058,-1.391525001300245,5494.0,8926.0,0.6155052655164688
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,7,-1.4705882352941175,-1.3235294117647058,-1.392970891760842,14552.0,18623.0,0.7813993448960962
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,7,-1.4705882352941175,-1.3235294117647058,-1.391525001300245,6306.0,8926.0,0.706475464933901
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,7,-1.4705882352941175,-1.3235294117647058,-1.392970891760842,15680.0,18623.0,0.8419696074746281
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,7,-1.4705882352941175,-1.3235294117647058,-1.391525001300245,6637.0,8926.0,0.7435581447456867
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,7,-1.4705882352941175,-1.3235294117647058,-1.392970891760842,16101.0,18623.0,0.8645760618589916
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,7,-1.4705882352941175,-1.3235294117647058,-1.391525001300245,6757.0,8926.0,0.7570020165807753
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,7,-1.4705882352941175,-1.3235294117647058,-1.392970891760842,16235.0,18623.0,0.8717714653922569
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,5,-1.7647058823529411,-1.6176470588235294,-1.6844969081250427,2725.0,3762.0,0.7243487506645402
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,5,-1.7647058823529411,-1.6176470588235294,-1.6825567605417213,3483.0,4607.0,0.7560234425873671
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,5,-1.7647058823529411,-1.6176470588235294,-1.6844969081250427,1745.0,3762.0,0.46384901648059546
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,5,-1.7647058823529411,-1.6176470588235294,-1.6825567605417213,2238.0,4607.0,0.48578250488387237
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,5,-1.7647058823529411,-1.6176470588235294,-1.6844969081250427,2278.0,3762.0,0.6055289739500266
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,5,-1.7647058823529411,-1.6176470588235294,-1.6825567605417213,2918.0,4607.0,0.6333839808986326
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,5,-1.7647058823529411,-1.6176470588235294,-1.6844969081250427,2573.0,3762.0,0.6839447102604997
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,5,-1.7647058823529411,-1.6176470588235294,-1.6825567605417213,3281.0,4607.0,0.7121771217712177
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,5,-1.7647058823529411,-1.6176470588235294,-1.6844969081250427,2725.0,3762.0,0.7243487506645402
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,5,-1.7647058823529411,-1.6176470588235294,-1.6825567605417213,3469.0,4607.0,0.7529845886694161
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,5,-1.7647058823529411,-1.6176470588235294,-1.6844969081250427,2775.0,3762.0,0.7376395534290271
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,5,-1.7647058823529411,-1.6176470588235294,-1.6825567605417213,3528.0,4607.0,0.7657911873236379
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,1,-2.3529411764705883,-2.2058823529411766,-2.276561245307245,403.0,582.0,0.6924398625429553
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,1,-2.3529411764705883,-2.2058823529411766,-2.27692451287386,409.0,590.0,0.6932203389830508
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,1,-2.3529411764705883,-2.2058823529411766,-2.276561245307245,248.0,582.0,0.4261168384879725
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,1,-2.3529411764705883,-2.2058823529411766,-2.27692451287386,255.0,590.0,0.4322033898305085
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,1,-2.3529411764705883,-2.2058823529411766,-2.276561245307245,329.0,582.0,0.5652920962199313
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,1,-2.3529411764705883,-2.2058823529411766,-2.27692451287386,335.0,590.0,0.5677966101694916
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,1,-2.3529411764705883,-2.2058823529411766,-2.276561245307245,371.0,582.0,0.6374570446735395
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,1,-2.3529411764705883,-2.2058823529411766,-2.27692451287386,378.0,590.0,0.6406779661016949
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,1,-2.3529411764705883,-2.2058823529411766,-2.276561245307245,399.0,582.0,0.6855670103092784
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,1,-2.3529411764705883,-2.2058823529411766,-2.27692451287386,405.0,590.0,0.6864406779661016
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,1,-2.3529411764705883,-2.2058823529411766,-2.276561245307245,410.0,582.0,0.7044673539518901
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,1,-2.3529411764705883,-2.2058823529411766,-2.27692451287386,416.0,590.0,0.7050847457627119
