summary_version,scenario,alpha,pi1,kappa,x_bin,y_bin,x_left,x_right,y_bottom,y_top,successes,count,probability
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,11,4,4.541666666666667,4.75,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,11,4,4.541666666666667,4.75,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,11,5,4.541666666666667,4.75,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,11,5,4.541666666666667,4.75,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,11,6,4.541666666666667,4.75,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,11,6,4.541666666666667,4.75,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,11,7,4.541666666666667,4.75,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,11,7,4.541666666666667,4.75,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,11,8,4.541666666666667,4.75,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,11,8,4.541666666666667,4.75,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,11,9,4.541666666666667,4.75,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,11,9,4.541666666666667,4.75,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,11,10,4.541666666666667,4.75,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,11,10,4.541666666666667,4.75,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,11,11,4.541666666666667,4.75,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,11,11,4.541666666666667,4.75,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,0,0,2.25,2.4583333333333335,2.25,2.4583333333333335,4.0,25.0,0.16
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,0,0,2.25,2.4583333333333335,2.25,2.4583333333333335,3.0,25.0,0.12
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,0,1,2.25,2.4583333333333335,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,0,1,2.25,2.4583333333333335,2.4583333333333335,2.6666666666666665,15.0,25.0,0.6
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,0,2,2.25,2.4583333333333335,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,0,2,2.25,2.4583333333333335,2.6666666666666665,2.875,16.0,25.0,0.64
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,0,3,2.25,2.4583333333333335,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,0,3,2.25,2.4583333333333335,2.875,3.0833333333333335,16.0,25.0,0.64
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,0,4,2.25,2.4583333333333335,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,0,4,2.25,2.4583333333333335,3.0833333333333335,3.291666666666667,20.0,25.0,0.8
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,0,5,2.25,2.4583333333333335,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,0,5,2.25,2.4583333333333335,3.291666666666667,3.5,13.0,25.0,0.52
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,0,6,2.25,2.4583333333333335,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,0,6,2.25,2.4583333333333335,3.5,3.7083333333333335,18.0,25.0,0.72
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,0,7,2.25,2.4583333333333335,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,0,7,2.25,2.4583333333333335,3.7083333333333335,3.916666666666667,20.0,25.0,0.8
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,0,8,2.25,2.4583333333333335,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,0,8,2.25,2.4583333333333335,3.916666666666667,4.125,19.0,25.0,0.76
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,0,9,2.25,2.4583333333333335,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,0,9,2.25,2.4583333333333335,4.125,4.333333333333334,14.0,25.0,0.56
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,0,10,2.25,2.4583333333333335,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,0,10,2.25,2.4583333333333335,4.333333333333334,4.541666666666667,16.0,25.0,0.64
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,0,11,2.25,2.4583333333333335,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,0,11,2.25,2.4583333333333335,4.541666666666667,4.75,19.0,25.0,0.76
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,1,0,2.4583333333333335,2.6666666666666665,2.25,2.4583333333333335,2.0,25.0,0.08
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,1,0,2.4583333333333335,2.6666666666666665,2.25,2.4583333333333335,2.0,25.0,0.08
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,1,1,2.4583333333333335,2.6666666666666665,2.4583333333333335,2.6666666666666665,3.0,25.0,0.12
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,1,1,2.4583333333333335,2.6666666666666665,2.4583333333333335,2.6666666666666665,1.0,25.0,0.04
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,1,2,2.4583333333333335,2.6666666666666665,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,1,2,2.4583333333333335,2.6666666666666665,2.6666666666666665,2.875,13.0,25.0,0.52
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,1,3,2.4583333333333335,2.6666666666666665,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,1,3,2.4583333333333335,2.6666666666666665,2.875,3.0833333333333335,13.0,25.0,0.52
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,1,4,2.4583333333333335,2.6666666666666665,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,1,4,2.4583333333333335,2.6666666666666665,3.0833333333333335,3.291666666666667,14.0,25.0,0.56
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,1,5,2.4583333333333335,2.6666666666666665,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,1,5,2.4583333333333335,2.6666666666666665,3.291666666666667,3.5,11.0,25.0,0.44
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,1,6,2.4583333333333335,2.6666666666666665,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,1,6,2.4583333333333335,2.6666666666666665,3.5,3.7083333333333335,13.0,25.0,0.52
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,1,7,2.4583333333333335,2.6666666666666665,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,1,7,2.4583333333333335,2.6666666666666665,3.7083333333333335,3.916666666666667,11.0,25.0,0.44
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,1,8,2.4583333333333335,2.6666666666666665,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,1,8,2.4583333333333335,2.6666666666666665,3.916666666666667,4.125,14.0,25.0,0.56
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,1,9,2.4583333333333335,2.6666666666666665,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,1,9,2.4583333333333335,2.6666666666666665,4.125,4.333333333333334,15.0,25.0,0.6
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,1,10,2.4583333333333335,2.6666666666666665,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,1,10,2.4583333333333335,2.6666666666666665,4.333333333333334,4.541666666666667,12.0,25.0,0.48
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,1,11,2.4583333333333335,2.6666666666666665,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,1,11,2.4583333333333335,2.6666666666666665,4.541666666666667,4.75,17.0,25.0,0.68
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,2,0,2.6666666666666665,2.875,2.25,2.4583333333333335,1.0,25.0,0.04
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,2,0,2.6666666666666665,2.875,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,2,1,2.6666666666666665,2.875,2.4583333333333335,2.6666666666666665,3.0,25.0,0.12
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,2,1,2.6666666666666665,2.875,2.4583333333333335,2.6666666666666665,2.0,25.0,0.08
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,2,2,2.6666666666666665,2.875,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,2,2,2.6666666666666665,2.875,2.6666666666666665,2.875,10.0,25.0,0.4
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,2,3,2.6666666666666665,2.875,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,2,3,2.6666666666666665,2.875,2.875,3.0833333333333335,17.0,25.0,0.68
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,2,4,2.6666666666666665,2.875,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,2,4,2.6666666666666665,2.875,3.0833333333333335,3.291666666666667,17.0,25.0,0.68
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,2,5,2.6666666666666665,2.875,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,2,5,2.6666666666666665,2.875,3.291666666666667,3.5,11.0,25.0,0.44
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,2,6,2.6666666666666665,2.875,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,2,6,2.6666666666666665,2.875,3.5,3.7083333333333335,12.0,25.0,0.48
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,2,7,2.6666666666666665,2.875,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,2,7,2.6666666666666665,2.875,3.7083333333333335,3.916666666666667,14.0,25.0,0.56
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,2,8,2.6666666666666665,2.875,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,2,8,2.6666666666666665,2.875,3.916666666666667,4.125,9.0,25.0,0.36
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,2,9,2.6666666666666665,2.875,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,2,9,2.6666666666666665,2.875,4.125,4.333333333333334,15.0,25.0,0.6
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,2,10,2.6666666666666665,2.875,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,2,10,2.6666666666666665,2.875,4.333333333333334,4.541666666666667,12.0,25.0,0.48
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,2,11,2.6666666666666665,2.875,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,2,11,2.6666666666666665,2.875,4.541666666666667,4.75,12.0,25.0,0.48
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,3,0,2.875,3.0833333333333335,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,3,0,2.875,3.0833333333333335,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,3,1,2.875,3.0833333333333335,2.4583333333333335,2.6666666666666665,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,3,1,2.875,3.0833333333333335,2.4583333333333335,2.6666666666666665,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,3,2,2.875,3.0833333333333335,2.6666666666666665,2.875,2.0,25.0,0.08
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,3,2,2.875,3.0833333333333335,2.6666666666666665,2.875,1.0,25.0,0.04
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,3,3,2.875,3.0833333333333335,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,3,3,2.875,3.0833333333333335,2.875,3.0833333333333335,13.0,25.0,0.52
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,3,4,2.875,3.0833333333333335,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,3,4,2.875,3.0833333333333335,3.0833333333333335,3.291666666666667,9.0,25.0,0.36
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,3,5,2.875,3.0833333333333335,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,3,5,2.875,3.0833333333333335,3.291666666666667,3.5,20.0,25.0,0.8
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,3,6,2.875,3.0833333333333335,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,3,6,2.875,3.0833333333333335,3.5,3.7083333333333335,8.0,25.0,0.32
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,3,7,2.875,3.0833333333333335,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,3,7,2.875,3.0833333333333335,3.7083333333333335,3.916666666666667,11.0,25.0,0.44
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,3,8,2.875,3.0833333333333335,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,3,8,2.875,3.0833333333333335,3.916666666666667,4.125,10.0,25.0,0.4
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,3,9,2.875,3.0833333333333335,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,3,9,2.875,3.0833333333333335,4.125,4.333333333333334,9.0,25.0,0.36
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,3,10,2.875,3.0833333333333335,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,3,10,2.875,3.0833333333333335,4.333333333333334,4.541666666666667,13.0,25.0,0.52
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,3,11,2.875,3.0833333333333335,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,3,11,2.875,3.0833333333333335,4.541666666666667,4.75,15.0,25.0,0.6
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,4,0,3.0833333333333335,3.291666666666667,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,4,0,3.0833333333333335,3.291666666666667,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,4,1,3.0833333333333335,3.291666666666667,2.4583333333333335,2.6666666666666665,1.0,25.0,0.04
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,4,1,3.0833333333333335,3.291666666666667,2.4583333333333335,2.6666666666666665,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,4,2,3.0833333333333335,3.291666666666667,2.6666666666666665,2.875,4.0,25.0,0.16
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,4,2,3.0833333333333335,3.291666666666667,2.6666666666666665,2.875,2.0,25.0,0.08
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,4,3,3.0833333333333335,3.291666666666667,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,4,3,3.0833333333333335,3.291666666666667,2.875,3.0833333333333335,7.0,25.0,0.28
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,4,4,3.0833333333333335,3.291666666666667,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,4,4,3.0833333333333335,3.291666666666667,3.0833333333333335,3.291666666666667,13.0,25.0,0.52
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,4,5,3.0833333333333335,3.291666666666667,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,4,5,3.0833333333333335,3.291666666666667,3.291666666666667,3.5,15.0,25.0,0.6
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,4,6,3.0833333333333335,3.291666666666667,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,4,6,3.0833333333333335,3.291666666666667,3.5,3.7083333333333335,12.0,25.0,0.48
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,4,7,3.0833333333333335,3.291666666666667,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,4,7,3.0833333333333335,3.291666666666667,3.7083333333333335,3.916666666666667,17.0,25.0,0.68
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,4,8,3.0833333333333335,3.291666666666667,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,4,8,3.0833333333333335,3.291666666666667,3.916666666666667,4.125,19.0,25.0,0.76
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,4,9,3.0833333333333335,3.291666666666667,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,4,9,3.0833333333333335,3.291666666666667,4.125,4.333333333333334,20.0,25.0,0.8
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,4,10,3.0833333333333335,3.291666666666667,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,4,10,3.0833333333333335,3.291666666666667,4.333333333333334,4.541666666666667,17.0,25.0,0.68
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,4,11,3.0833333333333335,3.291666666666667,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,4,11,3.0833333333333335,3.291666666666667,4.541666666666667,4.75,18.0,25.0,0.72
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,5,0,3.291666666666667,3.5,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,5,0,3.291666666666667,3.5,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,5,1,3.291666666666667,3.5,2.4583333333333335,2.6666666666666665,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,5,1,3.291666666666667,3.5,2.4583333333333335,2.6666666666666665,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,5,2,3.291666666666667,3.5,2.6666666666666665,2.875,1.0,25.0,0.04
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,5,2,3.291666666666667,3.5,2.6666666666666665,2.875,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,5,3,3.291666666666667,3.5,2.875,3.0833333333333335,5.0,25.0,0.2
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,5,3,3.291666666666667,3.5,2.875,3.0833333333333335,2.0,25.0,0.08
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,5,4,3.291666666666667,3.5,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,5,4,3.291666666666667,3.5,3.0833333333333335,3.291666666666667,7.0,25.0,0.28
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,5,5,3.291666666666667,3.5,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,5,5,3.291666666666667,3.5,3.291666666666667,3.5,8.0,25.0,0.32
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,5,6,3.291666666666667,3.5,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,5,6,3.291666666666667,3.5,3.5,3.7083333333333335,10.0,25.0,0.4
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,5,7,3.291666666666667,3.5,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,5,7,3.291666666666667,3.5,3.7083333333333335,3.916666666666667,10.0,25.0,0.4
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,5,8,3.291666666666667,3.5,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,5,8,3.291666666666667,3.5,3.916666666666667,4.125,15.0,25.0,0.6
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,5,9,3.291666666666667,3.5,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,5,9,3.291666666666667,3.5,4.125,4.333333333333334,12.0,25.0,0.48
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,5,10,3.291666666666667,3.5,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,5,10,3.291666666666667,3.5,4.333333333333334,4.541666666666667,13.0,25.0,0.52
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,5,11,3.291666666666667,3.5,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,5,11,3.291666666666667,3.5,4.541666666666667,4.75,14.0,25.0,0.56
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,6,0,3.5,3.7083333333333335,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,6,0,3.5,3.7083333333333335,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,6,1,3.5,3.7083333333333335,2.4583333333333335,2.6666666666666665,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,6,1,3.5,3.7083333333333335,2.4583333333333335,2.6666666666666665,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,6,2,3.5,3.7083333333333335,2.6666666666666665,2.875,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,6,2,3.5,3.7083333333333335,2.6666666666666665,2.875,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,6,3,3.5,3.7083333333333335,2.875,3.0833333333333335,6.0,25.0,0.24
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,6,3,3.5,3.7083333333333335,2.875,3.0833333333333335,1.0,25.0,0.04
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,6,4,3.5,3.7083333333333335,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,6,4,3.5,3.7083333333333335,3.0833333333333335,3.291666666666667,2.0,25.0,0.08
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,6,5,3.5,3.7083333333333335,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,6,5,3.5,3.7083333333333335,3.291666666666667,3.5,9.0,25.0,0.36
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,6,6,3.5,3.7083333333333335,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,6,6,3.5,3.7083333333333335,3.5,3.7083333333333335,15.0,25.0,0.6
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,6,7,3.5,3.7083333333333335,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,6,7,3.5,3.7083333333333335,3.7083333333333335,3.916666666666667,18.0,25.0,0.72
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,6,8,3.5,3.7083333333333335,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,6,8,3.5,3.7083333333333335,3.916666666666667,4.125,18.0,25.0,0.72
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,6,9,3.5,3.7083333333333335,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,6,9,3.5,3.7083333333333335,4.125,4.333333333333334,22.0,25.0,0.88
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,6,10,3.5,3.7083333333333335,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,6,10,3.5,3.7083333333333335,4.333333333333334,4.541666666666667,18.0,25.0,0.72
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,6,11,3.5,3.7083333333333335,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,6,11,3.5,3.7083333333333335,4.541666666666667,4.75,21.0,25.0,0.84
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,7,0,3.7083333333333335,3.916666666666667,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,3.0,7,0,3.7083333333333335,3.916666666666667,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,pi1_001,0.1,0.01,inf,7,1,3.7083333333333335,3.916666666666667,2.4583333333333335,2.6666666666666665,0.0,25.0,0.0
