summary_version,scenario,diagnostic,kappa,bin,x_left,x_right,x,successes,count,probability
split-v5:unweighted:bh,baseline,first_threshold,2.5,18,0.1470588235294117,0.2941176470588238,0.2287649018149456,616.0,800.0,0.77
split-v5:unweighted:bh,baseline,first_threshold,3.0,18,0.1470588235294117,0.2941176470588238,0.2287649018149456,727.0,800.0,0.90875
split-v5:unweighted:bh,baseline,first_threshold,3.5,18,0.1470588235294117,0.2941176470588238,0.2287649018149456,778.0,800.0,0.9725
split-v5:unweighted:bh,baseline,first_threshold,4.0,18,0.1470588235294117,0.2941176470588238,0.2287649018149456,792.0,800.0,0.99
split-v5:unweighted:bh,baseline,first_threshold,inf,16,-0.1470588235294117,0.0,-0.06440686262611847,700.0,700.0,1.0
split-v5:unweighted:bh,baseline,rank_aware,inf,14,-0.44117647058823506,-0.2941176470588234,-0.3061485144854845,1200.0,1200.0,1.0
split-v5:unweighted:bh,baseline,first_threshold,2.0,16,-0.1470588235294117,0.0,-0.06440686262611847,464.0,700.0,0.6628571428571428
split-v5:unweighted:bh,baseline,rank_aware,2.0,14,-0.44117647058823506,-0.2941176470588234,-0.3061485144854845,240.0,1200.0,0.2
split-v5:unweighted:bh,baseline,first_threshold,2.5,16,-0.1470588235294117,0.0,-0.06440686262611847,605.0,700.0,0.8642857142857143
split-v5:unweighted:bh,baseline,rank_aware,2.5,14,-0.44117647058823506,-0.2941176470588234,-0.3061485144854845,579.0,1200.0,0.4825
split-v5:unweighted:bh,baseline,first_threshold,3.0,16,-0.1470588235294117,0.0,-0.06440686262611847,677.0,700.0,0.9671428571428572
split-v5:unweighted:bh,baseline,rank_aware,3.0,14,-0.44117647058823506,-0.2941176470588234,-0.3061485144854845,954.0,1200.0,0.795
split-v5:unweighted:bh,baseline,first_threshold,3.5,16,-0.1470588235294117,0.0,-0.06440686262611847,689.0,700.0,0.9842857142857143
split-v5:unweighted:bh,baseline,rank_aware,3.5,14,-0.44117647058823506,-0.2941176470588234,-0.3061485144854845,1111.0,1200.0,0.9258333333333333
split-v5:unweighted:bh,baseline,first_threshold,4.0,16,-0.1470588235294117,0.0,-0.06440686262611847,699.0,700.0,0.9985714285714286
split-v5:unweighted:bh,baseline,rank_aware,4.0,14,-0.44117647058823506,-0.2941176470588234,-0.3061485144854845,1186.0,1200.0,0.9883333333333333
split-v5:unweighted:bh,baseline,first_threshold,inf,15,-0.2941176470588234,-0.1470588235294117,-0.2279956873099853,600.0,600.0,1.0
split-v5:unweighted:bh,baseline,rank_aware,inf,13,-0.588235294117647,-0.44117647058823506,-0.47956519230787326,1400.0,1400.0,1.0
split-v5:unweighted:bh,baseline,first_threshold,2.0,15,-0.2941176470588234,-0.1470588235294117,-0.2279956873099853,373.0,600.0,0.6216666666666667
split-v5:unweighted:bh,baseline,rank_aware,2.0,13,-0.588235294117647,-0.44117647058823506,-0.47956519230787326,443.0,1400.0,0.31642857142857145
