seed,dataset,model,approach,train_size,test_size,n_train,n_test,n_test_normal,n_test_anomaly,actual_anomaly_rate,fdr,power,severity,weight_mode,target_test_probability,propensity_mean,propensity_std,propensity_min_observed,propensity_max_observed,normal_test_assignment_rate,target_test_size,n_normal_rejection_pool,n_normal_accepted_pool,n_anomaly_accepted_pool,oracle_calib_weight_mean,oracle_calib_weight_std,oracle_calib_weight_min,oracle_calib_weight_max,oracle_calib_weight_ess,oracle_test_weight_mean,oracle_test_weight_std,oracle_test_weight_min,oracle_test_weight_max,oracle_test_weight_ess,used_calib_weight_mean,used_calib_weight_std,used_calib_weight_min,used_calib_weight_max,used_calib_weight_ess,used_test_weight_mean,used_test_weight_std,used_test_weight_min,used_test_weight_max,used_test_weight_ess
6,wdbc,iforest,empirical_weighted,186,88,186,88,84,4,0.045,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4789915966386555,88,186,171,6,1.0,0.0,1.0,1.0,186.0,1.0,0.0,1.0,1.0,88.0,0.9572939115590755,0.3761515522515743,0.33701129327389157,1.8738414953398772,161.12326514371188,1.1931317760988776,0.3949075281601722,0.3511594637241408,1.8738414953398772,79.31140336526396
6,wdbc,iforest,probabilistic,186,88,186,88,84,4,0.045,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4789915966386555,88,186,171,6,1.0,0.0,1.0,1.0,186.0,1.0,0.0,1.0,1.0,88.0,,,,,0.0,,,,,0.0
6,wdbc,iforest,probabilistic_weighted,186,88,186,88,84,4,0.045,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4789915966386555,88,186,171,6,1.0,0.0,1.0,1.0,186.0,1.0,0.0,1.0,1.0,88.0,0.9572939115590755,0.3761515522515743,0.33701129327389157,1.8738414953398772,161.12326514371188,1.1931317760988776,0.3949075281601722,0.3511594637241408,1.8738414953398772,79.31140336526396
7,wdbc,inne,empirical,186,88,186,88,84,4,0.045,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4789915966386555,88,186,171,5,1.0,0.0,1.0,1.0,186.0,1.0,0.0,1.0,1.0,88.0,,,,,0.0,,,,,0.0
7,wdbc,inne,empirical_randomized,186,88,186,88,84,4,0.045,0.25,0.75,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4789915966386555,88,186,171,5,1.0,0.0,1.0,1.0,186.0,1.0,0.0,1.0,1.0,88.0,,,,,0.0,,,,,0.0
7,wdbc,inne,empirical_randomized_weighted,186,88,186,88,84,4,0.045,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4789915966386555,88,186,171,5,1.0,0.0,1.0,1.0,186.0,1.0,0.0,1.0,1.0,88.0,0.9482045356358777,0.4699546990430726,0.37534955001483156,2.188059158339093,149.32023118430607,1.2764306916211245,0.5515918720300809,0.3881966760560878,2.188059158339093,74.15261651540821
7,wdbc,inne,empirical_weighted,186,88,186,88,84,4,0.045,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4789915966386555,88,186,171,5,1.0,0.0,1.0,1.0,186.0,1.0,0.0,1.0,1.0,88.0,0.9482045356358777,0.4699546990430726,0.37534955001483156,2.188059158339093,149.32023118430607,1.2764306916211245,0.5515918720300809,0.3881966760560878,2.188059158339093,74.15261651540821
7,wdbc,inne,probabilistic,186,88,186,88,84,4,0.045,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4789915966386555,88,186,171,5,1.0,0.0,1.0,1.0,186.0,1.0,0.0,1.0,1.0,88.0,,,,,0.0,,,,,0.0
7,wdbc,inne,probabilistic_weighted,186,88,186,88,84,4,0.045,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4789915966386555,88,186,171,5,1.0,0.0,1.0,1.0,186.0,1.0,0.0,1.0,1.0,88.0,0.9482045356358777,0.4699546990430726,0.37534955001483156,2.188059158339093,149.32023118430607,1.2764306916211245,0.5515918720300809,0.3881966760560878,2.188059158339093,74.15261651540821
8,wdbc,iforest,empirical,167,97,167,97,93,4,0.041,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5322128851540616,97,167,190,4,1.0,0.0,1.0,1.0,167.0,1.0,0.0,1.0,1.0,97.0,,,,,0.0,,,,,0.0
8,wdbc,iforest,empirical_randomized,167,97,167,97,93,4,0.041,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5322128851540616,97,167,190,4,1.0,0.0,1.0,1.0,167.0,1.0,0.0,1.0,1.0,97.0,,,,,0.0,,,,,0.0
8,wdbc,iforest,empirical_randomized_weighted,167,97,167,97,93,4,0.041,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5322128851540616,97,167,190,4,1.0,0.0,1.0,1.0,167.0,1.0,0.0,1.0,1.0,97.0,0.9320942981070564,0.5869902128905226,0.3287258415738682,3.145238768873567,119.5769494105341,1.4612885612445834,0.8051307067919993,0.4138315619087867,3.145238768873567,74.41096221014467
8,wdbc,iforest,empirical_weighted,167,97,167,97,93,4,0.041,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5322128851540616,97,167,190,4,1.0,0.0,1.0,1.0,167.0,1.0,0.0,1.0,1.0,97.0,0.9320942981070564,0.5869902128905226,0.3287258415738682,3.145238768873567,119.5769494105341,1.4612885612445834,0.8051307067919993,0.4138315619087867,3.145238768873567,74.41096221014467
8,wdbc,iforest,probabilistic,167,97,167,97,93,4,0.041,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5322128851540616,97,167,190,4,1.0,0.0,1.0,1.0,167.0,1.0,0.0,1.0,1.0,97.0,,,,,0.0,,,,,0.0
8,wdbc,iforest,probabilistic_weighted,167,97,167,97,93,4,0.041,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5322128851540616,97,167,190,4,1.0,0.0,1.0,1.0,167.0,1.0,0.0,1.0,1.0,97.0,0.9320942981070564,0.5869902128905226,0.3287258415738682,3.145238768873567,119.5769494105341,1.4612885612445834,0.8051307067919993,0.4138315619087867,3.145238768873567,74.41096221014467
9,wdbc,inne,empirical,187,88,187,88,84,4,0.045,0.333,1.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.47619047619047616,88,187,170,5,1.0,0.0,1.0,1.0,187.0,1.0,0.0,1.0,1.0,88.0,,,,,0.0,,,,,0.0
9,wdbc,inne,empirical_randomized,187,88,187,88,84,4,0.045,0.333,1.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.47619047619047616,88,187,170,5,1.0,0.0,1.0,1.0,187.0,1.0,0.0,1.0,1.0,88.0,,,,,0.0,,,,,0.0
9,wdbc,inne,empirical_randomized_weighted,187,88,187,88,84,4,0.045,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.47619047619047616,88,187,170,5,1.0,0.0,1.0,1.0,187.0,1.0,0.0,1.0,1.0,88.0,0.950328347599937,0.467249254065542,0.35872263861613224,2.332352335663779,150.59504167884447,1.2282450310037218,0.5217832101981099,0.35872263861613224,2.332352335663779,74.54644373911009
9,wdbc,inne,empirical_weighted,187,88,187,88,84,4,0.045,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.47619047619047616,88,187,170,5,1.0,0.0,1.0,1.0,187.0,1.0,0.0,1.0,1.0,88.0,0.950328347599937,0.467249254065542,0.35872263861613224,2.332352335663779,150.59504167884447,1.2282450310037218,0.5217832101981099,0.35872263861613224,2.332352335663779,74.54644373911009
9,wdbc,inne,probabilistic,187,88,187,88,84,4,0.045,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.47619047619047616,88,187,170,5,1.0,0.0,1.0,1.0,187.0,1.0,0.0,1.0,1.0,88.0,,,,,0.0,,,,,0.0
9,wdbc,inne,probabilistic_weighted,187,88,187,88,84,4,0.045,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.47619047619047616,88,187,170,5,1.0,0.0,1.0,1.0,187.0,1.0,0.0,1.0,1.0,88.0,0.950328347599937,0.467249254065542,0.35872263861613224,2.332352335663779,150.59504167884447,1.2282450310037218,0.5217832101981099,0.35872263861613224,2.332352335663779,74.54644373911009
10,wdbc,hbos,empirical,171,96,171,96,91,5,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5210084033613446,96,171,186,6,1.0,0.0,1.0,1.0,171.0,1.0,0.0,1.0,1.0,96.0,,,,,0.0,,,,,0.0
10,wdbc,hbos,empirical_randomized,171,96,171,96,91,5,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5210084033613446,96,171,186,6,1.0,0.0,1.0,1.0,171.0,1.0,0.0,1.0,1.0,96.0,,,,,0.0,,,,,0.0
10,wdbc,hbos,empirical_randomized_weighted,171,96,171,96,91,5,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5210084033613446,96,171,186,6,1.0,0.0,1.0,1.0,171.0,1.0,0.0,1.0,1.0,96.0,0.9448665736298839,0.5524142622485082,0.3481853877937695,2.8141264402058295,127.43950018309431,1.354177577158472,0.7004071332030286,0.3481853877937695,2.8141264402058295,75.73868440551668
10,wdbc,hbos,empirical_weighted,171,96,171,96,91,5,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5210084033613446,96,171,186,6,1.0,0.0,1.0,1.0,171.0,1.0,0.0,1.0,1.0,96.0,0.9448665736298839,0.5524142622485082,0.3481853877937695,2.8141264402058295,127.43950018309431,1.354177577158472,0.7004071332030286,0.3481853877937695,2.8141264402058295,75.73868440551668
10,wdbc,hbos,probabilistic,171,96,171,96,91,5,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5210084033613446,96,171,186,6,1.0,0.0,1.0,1.0,171.0,1.0,0.0,1.0,1.0,96.0,,,,,0.0,,,,,0.0
10,wdbc,hbos,probabilistic_weighted,171,96,171,96,91,5,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5210084033613446,96,171,186,6,1.0,0.0,1.0,1.0,171.0,1.0,0.0,1.0,1.0,96.0,0.9448665736298839,0.5524142622485082,0.3481853877937695,2.8141264402058295,127.43950018309431,1.354177577158472,0.7004071332030286,0.3481853877937695,2.8141264402058295,75.73868440551668
11,wdbc,iforest,empirical,164,99,164,99,94,5,0.051,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5406162464985994,99,164,193,5,1.0,0.0,1.0,1.0,164.0,1.0,0.0,1.0,1.0,99.0,,,,,0.0,,,,,0.0
11,wdbc,iforest,empirical_randomized,164,99,164,99,94,5,0.051,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5406162464985994,99,164,193,5,1.0,0.0,1.0,1.0,164.0,1.0,0.0,1.0,1.0,99.0,,,,,0.0,,,,,0.0
11,wdbc,iforest,empirical_randomized_weighted,164,99,164,99,94,5,0.051,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5406162464985994,99,164,193,5,1.0,0.0,1.0,1.0,164.0,1.0,0.0,1.0,1.0,99.0,0.9184073520137814,0.8659799849490684,0.12656853294358483,5.142963837083693,86.81435398110362,1.9653423509151131,1.4874895877461383,0.2984346112370671,5.142963837083693,62.943565240870086
11,wdbc,iforest,empirical_weighted,164,99,164,99,94,5,0.051,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5406162464985994,99,164,193,5,1.0,0.0,1.0,1.0,164.0,1.0,0.0,1.0,1.0,99.0,0.9184073520137814,0.8659799849490684,0.12656853294358483,5.142963837083693,86.81435398110362,1.9653423509151131,1.4874895877461383,0.2984346112370671,5.142963837083693,62.943565240870086
11,wdbc,iforest,probabilistic,164,99,164,99,94,5,0.051,1.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5406162464985994,99,164,193,5,1.0,0.0,1.0,1.0,164.0,1.0,0.0,1.0,1.0,99.0,,,,,0.0,,,,,0.0
11,wdbc,iforest,probabilistic_weighted,164,99,164,99,94,5,0.051,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5406162464985994,99,164,193,5,1.0,0.0,1.0,1.0,164.0,1.0,0.0,1.0,1.0,99.0,0.9184073520137814,0.8659799849490684,0.12656853294358483,5.142963837083693,86.81435398110362,1.9653423509151131,1.4874895877461383,0.2984346112370671,5.142963837083693,62.943565240870086
