seed,dataset,model,approach,train_size,test_size,n_train,n_test,n_test_normal,n_test_anomaly,actual_anomaly_rate,fdr,power
18,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,0.0,0.0
18,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
18,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
19,spambase,iforest,empirical,1264,1052,1264,1052,999,53,0.05,0.0,0.0
19,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,1.0,0.0
19,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
19,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,1.0,0.0
20,spambase,iforest,empirical,1264,1052,1264,1052,999,53,0.05,0.0,0.0
20,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,0.0,0.0
20,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
20,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
mean,spambase,all_models,empirical,1264,1052,1264,1052,999,53,0.05,0.000±0.000,0.000±0.000
mean,spambase,all_models,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.000±0.000,0.000±0.000
mean,spambase,all_models,probabilistic,1264,1052,1264,1052,999,53,0.05,0.050±0.224,0.000±0.000
mean,spambase,all_models,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.050±0.224,0.000±0.000
