export_version,figure,panel,panel_title,plot_order,group,method,score_regime,sweep,x,y,x_left,x_right,y_bottom,y_top,x_value,x_label,alpha,m,target_pi1,n_anomaly_fixed,value,power,discovery_probability,fdr,median_log10_rank_delta,certified_no_rank_rate,mean_auroc,count,style_key,label
tikz-v1,figure5,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-0.6989700043360187,2.8000000000000003,-0.8494850021680094,-0.5484550065040281,2.7,2.9000000000000004,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.9844000000000002,0.9844000000000002,0.99,0.17627369546590008,-0.7976201998011634,0.0,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure5,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-0.6989700043360187,3.0000000000000004,-0.8494850021680094,-0.5484550065040281,2.9000000000000004,3.1000000000000005,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.998,0.998,1.0,0.1829111150414431,-0.960436254587854,0.0,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure5,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-0.6989700043360187,3.2000000000000006,-0.8494850021680094,-0.5484550065040281,3.1000000000000005,3.3000000000000007,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,1.0,1.0,1.0,0.18789229291072587,-1.154423973114647,0.0,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure5,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-0.6989700043360187,3.400000000000001,-0.8494850021680094,-0.5484550065040281,3.3000000000000007,3.500000000000001,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.99,0.99,0.99,0.1966606181337117,-1.3544926005894364,0.0,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure5,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-0.6989700043360187,3.6000000000000005,-0.8494850021680094,-0.5484550065040281,3.500000000000001,3.7,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,1.0,1.0,1.0,0.1806125894086817,-1.4548532492409985,0.0,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,1.6989700043360187,1.4,1.5484550065040281,1.8494850021680094,1.3,1.5,50.0,test batch size $m$,0.1,50,,10.0,0.14200000000000002,0.14200000000000002,0.24,0.013601668862538425,0.3054370665766011,0.86,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,1.6989700043360187,1.6,1.5484550065040281,1.8494850021680094,1.5,1.7000000000000002,50.0,test batch size $m$,0.1,50,,10.0,0.28300000000000003,0.28300000000000003,0.41,0.03423767898767899,0.0861861476162833,0.76,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,1.6989700043360187,1.8000000000000003,1.5484550065040281,1.8494850021680094,1.7000000000000002,1.9000000000000001,50.0,test batch size $m$,0.1,50,,10.0,0.7659999999999999,0.7659999999999999,0.85,0.0669065934065934,-0.09403015348325884,0.25,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,1.6989700043360187,2.0,1.5484550065040281,1.8494850021680094,1.9000000000000001,2.1,50.0,test batch size $m$,0.1,50,,10.0,0.9000000000000001,0.9000000000000001,0.94,0.06968574562692209,-0.3053513694466238,0.02,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,1.6989700043360187,2.2,1.5484550065040281,1.8494850021680094,2.1,2.3000000000000003,50.0,test batch size $m$,0.1,50,,10.0,0.924,0.924,0.95,0.07278810078810079,-0.5024271199844327,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,1.6989700043360187,2.4000000000000004,1.5484550065040281,1.8494850021680094,2.3000000000000003,2.5,50.0,test batch size $m$,0.1,50,,10.0,0.9840000000000001,0.9840000000000001,1.0,0.07896553446553448,-0.7024305364455253,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,1.6989700043360187,2.6,1.5484550065040281,1.8494850021680094,2.5,2.7,50.0,test batch size $m$,0.1,50,,10.0,0.9840000000000001,0.9840000000000001,0.99,0.08867182817182817,-0.9020028913507294,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,1.6989700043360187,2.8000000000000003,1.5484550065040281,1.8494850021680094,2.7,2.9000000000000004,50.0,test batch size $m$,0.1,50,,10.0,0.997,0.997,1.0,0.07408646908646908,-1.1212459881632464,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,1.6989700043360187,3.0000000000000004,1.5484550065040281,1.8494850021680094,2.9000000000000004,3.1000000000000005,50.0,test batch size $m$,0.1,50,,10.0,1.0,1.0,1.0,0.08469030969030973,-1.3014640731432998,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,1.6989700043360187,3.2000000000000006,1.5484550065040281,1.8494850021680094,3.1000000000000005,3.3000000000000007,50.0,test batch size $m$,0.1,50,,10.0,1.0,1.0,1.0,0.08598401598401596,-1.5013331786455661,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,1.6989700043360187,3.400000000000001,1.5484550065040281,1.8494850021680094,3.3000000000000007,3.500000000000001,50.0,test batch size $m$,0.1,50,,10.0,1.0,1.0,1.0,0.06721778221778223,-1.6739655305899839,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,1.6989700043360187,3.6000000000000005,1.5484550065040281,1.8494850021680094,3.500000000000001,3.7,50.0,test batch size $m$,0.1,50,,10.0,1.0,1.0,1.0,0.08405927405927408,-1.8169708029939415,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.0,1.4,1.8494850021680094,2.1505149978319906,1.3,1.5,100.0,test batch size $m$,0.1,100,,10.0,0.053,0.053,0.12,0.016,0.5894632386128162,0.88,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.0,1.6,1.8494850021680094,2.1505149978319906,1.5,1.7000000000000002,100.0,test batch size $m$,0.1,100,,10.0,0.13,0.13,0.22,0.030468253968253967,0.3872161432802645,0.85,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.0,1.8000000000000003,1.8494850021680094,2.1505149978319906,1.7000000000000002,1.9000000000000001,100.0,test batch size $m$,0.1,100,,10.0,0.23600000000000002,0.23600000000000002,0.38,0.03170670995670996,0.19382002601611284,0.73,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.0,2.0,1.8494850021680094,2.1505149978319906,1.9000000000000001,2.1,100.0,test batch size $m$,0.1,100,,10.0,0.6629999999999999,0.6629999999999999,0.81,0.060617854367854364,-0.004321373782642578,0.45,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.0,2.2,1.8494850021680094,2.1505149978319906,2.1,2.3000000000000003,100.0,test batch size $m$,0.1,100,,10.0,0.85,0.85,0.93,0.08171023421023421,-0.2020591510368171,0.07,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.0,2.4000000000000004,1.8494850021680094,2.1505149978319906,2.3000000000000003,2.5,100.0,test batch size $m$,0.1,100,,10.0,0.961,0.961,0.99,0.07419039294039294,-0.40140054078154414,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.0,2.6,1.8494850021680094,2.1505149978319906,2.5,2.7,100.0,test batch size $m$,0.1,100,,10.0,0.966,0.966,0.98,0.07017815517815518,-0.600764249610191,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.0,2.8000000000000003,1.8494850021680094,2.1505149978319906,2.7,2.9000000000000004,100.0,test batch size $m$,0.1,100,,10.0,0.9740000000000001,0.9740000000000001,0.98,0.07647535797535798,-0.800717078282385,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.0,3.0000000000000004,1.8494850021680094,2.1505149978319906,2.9000000000000004,3.1000000000000005,100.0,test batch size $m$,0.1,100,,10.0,0.998,0.998,1.0,0.08084582084582084,-1.0004340774793186,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.0,3.2000000000000006,1.8494850021680094,2.1505149978319906,3.1000000000000005,3.3000000000000007,100.0,test batch size $m$,0.1,100,,10.0,1.0,1.0,1.0,0.07949050949050948,-1.1807807066316034,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.0,3.400000000000001,1.8494850021680094,2.1505149978319906,3.3000000000000007,3.500000000000001,100.0,test batch size $m$,0.1,100,,10.0,1.0,1.0,1.0,0.10402319902319905,-1.3755517453191377,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.0,3.6000000000000005,1.8494850021680094,2.1505149978319906,3.500000000000001,3.7,100.0,test batch size $m$,0.1,100,,10.0,1.0,1.0,1.0,0.09322011322011323,-1.4999973409239769,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.3010299956639813,1.4,2.1505149978319906,2.5,1.3,1.5,200.0,test batch size $m$,0.1,200,,10.0,0.034,0.034,0.11,0.022857142857142857,0.8860566476931633,0.94,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.3010299956639813,1.6,2.1505149978319906,2.5,1.5,1.7000000000000002,200.0,test batch size $m$,0.1,200,,10.0,0.026000000000000002,0.026000000000000002,0.07,0.01396969696969697,0.6882461389442457,0.91,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.3010299956639813,1.8000000000000003,2.1505149978319906,2.5,1.7000000000000002,1.9000000000000001,200.0,test batch size $m$,0.1,200,,10.0,0.079,0.079,0.17,0.032357142857142855,0.494850021680094,0.86,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.3010299956639813,2.0,2.1505149978319906,2.5,1.9000000000000001,2.1,200.0,test batch size $m$,0.1,200,,10.0,0.18400000000000002,0.18400000000000002,0.29,0.03830880230880231,0.2903952672987658,0.78,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.3010299956639813,2.2,2.1505149978319906,2.5,2.1,2.3000000000000003,200.0,test batch size $m$,0.1,200,,10.0,0.4010000000000001,0.4010000000000001,0.56,0.07005874680874681,0.09963287134352969,0.7,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.3010299956639813,2.4000000000000004,2.1505149978319906,2.5,2.3000000000000003,2.5,200.0,test batch size $m$,0.1,200,,10.0,0.746,0.746,0.83,0.07807095682095681,-0.10080218061174484,0.21,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.3010299956639813,2.6,2.1505149978319906,2.5,2.5,2.7,200.0,test batch size $m$,0.1,200,,10.0,0.8880000000000001,0.8880000000000001,0.94,0.10114155289155287,-0.2999429000227671,0.02,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.3010299956639813,2.8000000000000003,2.1505149978319906,2.5,2.7,2.9000000000000004,200.0,test batch size $m$,0.1,200,,10.0,0.919,0.919,0.94,0.08319325119325117,-0.4996870826184039,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.3010299956639813,3.0000000000000004,2.1505149978319906,2.5,2.9000000000000004,3.1000000000000005,200.0,test batch size $m$,0.1,200,,10.0,0.98,0.98,0.99,0.0836769896769897,-0.6536947953150818,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.3010299956639813,3.2000000000000006,2.1505149978319906,2.5,3.1000000000000005,3.3000000000000007,200.0,test batch size $m$,0.1,200,,10.0,0.9969999999999999,0.9969999999999999,1.0,0.08699217449217451,-0.8971529793879733,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.3010299956639813,3.400000000000001,2.1505149978319906,2.5,3.3000000000000007,3.500000000000001,200.0,test batch size $m$,0.1,200,,10.0,1.0,1.0,1.0,0.08741425241425244,-1.078895899577788,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.3010299956639813,3.6000000000000005,2.1505149978319906,2.5,3.500000000000001,3.7,200.0,test batch size $m$,0.1,200,,10.0,1.0,1.0,1.0,0.0996819846819847,-1.24987132181082,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.6989700043360187,1.4,2.5,2.8494850021680094,1.3,1.5,500.0,test batch size $m$,0.1,500,,10.0,0.006999999999999999,0.006999999999999999,0.02,0.005,1.3110963739330905,0.99,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.6989700043360187,1.6,2.5,2.8494850021680094,1.5,1.7000000000000002,500.0,test batch size $m$,0.1,500,,10.0,0.006999999999999999,0.006999999999999999,0.03,0.005,1.0861861476162833,0.98,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.6989700043360187,1.8000000000000003,2.5,2.8494850021680094,1.7000000000000002,1.9000000000000001,500.0,test batch size $m$,0.1,500,,10.0,0.033,0.033,0.09,0.022333333333333334,0.8927900303521317,0.91,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.6989700043360187,2.0,2.5,2.8494850021680094,1.9000000000000001,2.1,500.0,test batch size $m$,0.1,500,,10.0,0.057,0.057,0.12,0.007678571428571428,0.6946486305533762,0.84,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.6989700043360187,2.2,2.5,2.8494850021680094,2.1,2.3000000000000003,500.0,test batch size $m$,0.1,500,,10.0,0.091,0.091,0.18,0.04929834054834055,0.4975728800155673,0.85,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.6989700043360187,2.4000000000000004,2.5,2.8494850021680094,2.3000000000000003,2.5,500.0,test batch size $m$,0.1,500,,10.0,0.12099999999999998,0.12099999999999998,0.22,0.0363975468975469,0.29756946355447467,0.83,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.6989700043360187,2.6,2.5,2.8494850021680094,2.5,2.7,500.0,test batch size $m$,0.1,500,,10.0,0.4110000000000001,0.4110000000000001,0.58,0.08114890664890664,0.09799710864927055,0.71,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.6989700043360187,2.8000000000000003,2.5,2.8494850021680094,2.7,2.9000000000000004,500.0,test batch size $m$,0.1,500,,10.0,0.7490000000000001,0.7490000000000001,0.83,0.08079406704406704,-0.10646817828086808,0.2,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.6989700043360187,3.0000000000000004,2.5,2.8494850021680094,2.9000000000000004,3.1000000000000005,500.0,test batch size $m$,0.1,500,,10.0,0.9179999999999999,0.9179999999999999,0.96,0.07966555666555668,-0.2730725246656721,0.02,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.6989700043360187,3.2000000000000006,2.5,2.8494850021680094,3.1000000000000005,3.3000000000000007,500.0,test batch size $m$,0.1,500,,10.0,0.987,0.987,1.0,0.09052647352647353,-0.5013331786455661,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.6989700043360187,3.400000000000001,2.5,2.8494850021680094,3.3000000000000007,3.500000000000001,500.0,test batch size $m$,0.1,500,,10.0,0.996,0.996,1.0,0.09333376427494074,-0.7004584592691248,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,2.6989700043360187,3.6000000000000005,2.5,2.8494850021680094,3.500000000000001,3.7,500.0,test batch size $m$,0.1,500,,10.0,0.9969999999999999,0.9969999999999999,1.0,0.08440983577825682,-0.8145453336636919,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,3.0,1.4,2.8494850021680094,3.1505149978319906,1.3,1.5,1000.0,test batch size $m$,0.1,1000,,10.0,0.0,0.0,0.0,0.0,1.585026652029182,0.99,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,3.0,1.6,2.8494850021680094,3.1505149978319906,1.5,1.7000000000000002,1000.0,test batch size $m$,0.1,1000,,10.0,0.003,0.003,0.01,0.0125,1.3872161432802645,0.98,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,3.0,1.8000000000000003,2.8494850021680094,3.1505149978319906,1.7000000000000002,1.9000000000000001,1000.0,test batch size $m$,0.1,1000,,10.0,0.01,0.01,0.03,0.0085,1.193820026016113,0.99,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,3.0,2.0,2.8494850021680094,3.1505149978319906,1.9000000000000001,2.1,1000.0,test batch size $m$,0.1,1000,,10.0,0.004,0.004,0.03,0.015,0.9956786262173575,0.95,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,3.0,2.2,2.8494850021680094,3.1505149978319906,2.1,2.3000000000000003,1000.0,test batch size $m$,0.1,1000,,10.0,0.023,0.023,0.08,0.02,0.7986028756795486,0.91,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,3.0,2.4000000000000004,2.8494850021680094,3.1505149978319906,2.3000000000000003,2.5,1000.0,test batch size $m$,0.1,1000,,10.0,0.059,0.059,0.14,0.019363636363636364,0.5985994592184559,0.95,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,3.0,2.6,2.8494850021680094,3.1505149978319906,2.5,2.7,1000.0,test batch size $m$,0.1,1000,,10.0,0.14400000000000002,0.14400000000000002,0.27,0.03547222222222222,0.3566392224856135,0.82,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,3.0,2.8000000000000003,2.8494850021680094,3.1505149978319906,2.7,2.9000000000000004,1000.0,test batch size $m$,0.1,1000,,10.0,0.22699999999999995,0.22699999999999995,0.37,0.04957516095016094,0.15312761458483537,0.69,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,3.0,3.0000000000000004,2.8494850021680094,3.1505149978319906,2.9000000000000004,3.1000000000000005,1000.0,test batch size $m$,0.1,1000,,10.0,0.5920000000000001,0.5920000000000001,0.71,0.0761401147871736,-0.00043407747931862597,0.46,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,3.0,3.2000000000000006,2.8494850021680094,3.1505149978319906,3.1000000000000005,3.3000000000000007,1000.0,test batch size $m$,0.1,1000,,10.0,0.897,0.897,0.95,0.0770510878010878,-0.19684997003912202,0.08,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,3.0,3.400000000000001,2.8494850021680094,3.1505149978319906,3.3000000000000007,3.500000000000001,1000.0,test batch size $m$,0.1,1000,,10.0,0.9480000000000001,0.9480000000000001,0.97,0.09251397295514943,-0.3826468406336196,0.0,1.0,100,perfect_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r1_c2,$N_{eff}$ by $m$; fixed 10 anomalies,2,heatmap_cell,weighted_wcs_homogeneous,perfect,m_fixed_count,3.0,3.6000000000000005,2.8494850021680094,3.1505149978319906,3.500000000000001,3.7,1000.0,test batch size $m$,0.1,1000,,10.0,0.9869999999999999,0.9869999999999999,0.99,0.09373101898101899,-0.4995947503457529,0.0,1.0,100,perfect_m_fixed_count,statistical power
