summary_version,world_id,rho,world_seed,discoveries,theorem_probability,observed_probability,observed_count,n_randomizations
randomized-instability-frontier-v2,rho_2250_seed_003,2.25,3,2,0.3122231727924825,0.31575,6315,20000
randomized-instability-frontier-v2,rho_2250_seed_003,2.25,3,3,0.14012337625590995,0.13885,2777,20000
randomized-instability-frontier-v2,rho_2250_seed_003,2.25,3,4,0.023826341052938897,0.0247,494,20000
randomized-instability-frontier-v2,rho_2250_seed_003,2.25,3,5,0.002419830237118148,0.0025,50,20000
randomized-instability-frontier-v2,rho_2250_seed_003,2.25,3,6,0.00015029541788114508,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_003,2.25,3,7,5.064995078511429e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_003,2.25,3,8,1.0335806267436358e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_003,2.25,3,9,1.1837532523859855e-09,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_003,2.25,3,10,5.8966684666856665e-12,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_004,2.25,4,0,0.8169892384155024,0.81925,16385,20000
randomized-instability-frontier-v2,rho_2250_seed_004,2.25,4,1,0.14260027738249242,0.1408,2816,20000
randomized-instability-frontier-v2,rho_2250_seed_004,2.25,4,2,0.03321383654361123,0.033,660,20000
randomized-instability-frontier-v2,rho_2250_seed_004,2.25,4,3,0.006191393550291609,0.0058,116,20000
randomized-instability-frontier-v2,rho_2250_seed_004,2.25,4,4,0.0008983151149303895,0.00115,23,20000
randomized-instability-frontier-v2,rho_2250_seed_004,2.25,4,5,9.873197185552584e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_004,2.25,4,6,7.797082100532041e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_004,2.25,4,7,3.9933686333050445e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_004,2.25,4,8,1.0543506859438332e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_004,2.25,4,9,5.875196491968161e-11,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_004,2.25,4,10,9.366910551211964e-14,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_005,2.25,5,0,0.7839665739467362,0.78205,15641,20000
randomized-instability-frontier-v2,rho_2250_seed_005,2.25,5,1,0.17349359461184963,0.17345,3469,20000
randomized-instability-frontier-v2,rho_2250_seed_005,2.25,5,2,0.036207438107730056,0.03755,751,20000
randomized-instability-frontier-v2,rho_2250_seed_005,2.25,5,3,0.005633448517465434,0.0064,128,20000
randomized-instability-frontier-v2,rho_2250_seed_005,2.25,5,4,0.0006434574140006601,0.0005,10,20000
randomized-instability-frontier-v2,rho_2250_seed_005,2.25,5,5,5.247672638550388e-05,5e-05,1,20000
randomized-instability-frontier-v2,rho_2250_seed_005,2.25,5,6,2.9143764762940947e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_005,2.25,5,7,9.474746622034999e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_005,2.25,5,8,1.5419421010940311e-09,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_005,2.25,5,9,9.924959526484173e-12,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_005,2.25,5,10,2.282098816101118e-14,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_006,2.25,6,0,0.060614858885076714,0.06045,1209,20000
randomized-instability-frontier-v2,rho_2250_seed_006,2.25,6,1,0.05726605092947409,0.05615,1123,20000
randomized-instability-frontier-v2,rho_2250_seed_006,2.25,6,2,0.1657771706112026,0.16545,3309,20000
randomized-instability-frontier-v2,rho_2250_seed_006,2.25,6,3,0.24870315982711877,0.24845,4969,20000
randomized-instability-frontier-v2,rho_2250_seed_006,2.25,6,4,0.22721026922589724,0.2279,4558,20000
randomized-instability-frontier-v2,rho_2250_seed_006,2.25,6,5,0.14606389154062746,0.1467,2934,20000
randomized-instability-frontier-v2,rho_2250_seed_006,2.25,6,6,0.06955248642726904,0.06995,1399,20000
randomized-instability-frontier-v2,rho_2250_seed_006,2.25,6,7,0.021538089525589766,0.02155,431,20000
randomized-instability-frontier-v2,rho_2250_seed_006,2.25,6,8,0.0031090793740231595,0.0033,66,20000
randomized-instability-frontier-v2,rho_2250_seed_006,2.25,6,9,0.00016365225010883956,0.0001,2,20000
randomized-instability-frontier-v2,rho_2250_seed_006,2.25,6,10,1.291403612231421e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_007,2.25,7,0,0.8838480498541705,0.88275,17655,20000
randomized-instability-frontier-v2,rho_2250_seed_007,2.25,7,1,0.09549895019576544,0.09655,1931,20000
randomized-instability-frontier-v2,rho_2250_seed_007,2.25,7,2,0.017317420558621517,0.0173,346,20000
randomized-instability-frontier-v2,rho_2250_seed_007,2.25,7,3,0.002885564571321548,0.0032,64,20000
randomized-instability-frontier-v2,rho_2250_seed_007,2.25,7,4,0.00040190456557532693,0.0002,4,20000
randomized-instability-frontier-v2,rho_2250_seed_007,2.25,7,5,4.423022821039095e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_007,2.25,7,6,3.6578178851021402e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_007,2.25,7,7,2.1402263426024357e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_007,2.25,7,8,8.028710421089963e-09,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_007,2.25,7,9,1.5636506081122827e-10,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_007,2.25,7,10,7.403467563172585e-13,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_008,2.25,8,0,0.922442799455348,0.92025,18405,20000
randomized-instability-frontier-v2,rho_2250_seed_008,2.25,8,1,0.07502822242589405,0.07675,1535,20000
randomized-instability-frontier-v2,rho_2250_seed_008,2.25,8,2,0.0024680622508359133,0.00295,59,20000
randomized-instability-frontier-v2,rho_2250_seed_008,2.25,8,3,5.9776474034948066e-05,5e-05,1,20000
randomized-instability-frontier-v2,rho_2250_seed_008,2.25,8,4,1.1228461272821793e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_008,2.25,8,5,1.6364343816359714e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_008,2.25,8,6,1.8191302159249477e-10,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_008,2.25,8,7,1.4944164877070417e-12,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_008,2.25,8,8,8.578560134601803e-15,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_008,2.25,8,9,3.083283743599729e-17,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_008,2.25,8,10,5.24194260792928e-20,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_009,2.25,9,0,0.9344036309069212,0.935,18700,20000
randomized-instability-frontier-v2,rho_2250_seed_009,2.25,9,1,0.0594569128003711,0.05915,1183,20000
randomized-instability-frontier-v2,rho_2250_seed_009,2.25,9,2,0.005669302507065009,0.00535,107,20000
randomized-instability-frontier-v2,rho_2250_seed_009,2.25,9,3,0.0004424833851035653,0.0005,10,20000
randomized-instability-frontier-v2,rho_2250_seed_009,2.25,9,4,2.646908795514802e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_009,2.25,9,5,1.164713688841801e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_009,2.25,9,6,3.586802082043748e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_009,2.25,9,7,7.222448142880777e-10,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_009,2.25,9,8,8.579233453263161e-12,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_009,2.25,9,9,5.025057745119825e-14,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_009,2.25,9,10,9.041477713529713e-17,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_010,2.25,10,0,0.9623923942976969,0.9632,19264,20000
randomized-instability-frontier-v2,rho_2250_seed_010,2.25,10,1,0.03605333289907668,0.03555,711,20000
randomized-instability-frontier-v2,rho_2250_seed_010,2.25,10,2,0.0015014289356222361,0.00125,25,20000
randomized-instability-frontier-v2,rho_2250_seed_010,2.25,10,3,5.1383314285589204e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_010,2.25,10,4,1.4282568266758356e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_010,2.25,10,5,3.173904879266504e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_010,2.25,10,6,5.502126085718772e-10,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_010,2.25,10,7,7.164402023387347e-12,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_010,2.25,10,8,6.585073641846389e-14,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_010,2.25,10,9,3.8048596303373376e-16,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_010,2.25,10,10,1.0379477559953612e-18,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_011,2.25,11,0,0.9640432159089092,0.9644,19288,20000
randomized-instability-frontier-v2,rho_2250_seed_011,2.25,11,1,0.03401912115784325,0.0335,670,20000
randomized-instability-frontier-v2,rho_2250_seed_011,2.25,11,2,0.001850431407033542,0.00195,39,20000
randomized-instability-frontier-v2,rho_2250_seed_011,2.25,11,3,8.427673194407176e-05,0.00015,3,20000
randomized-instability-frontier-v2,rho_2250_seed_011,2.25,11,4,2.884376729552141e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_011,2.25,11,5,6.927150490192782e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_011,2.25,11,6,1.1336914158781157e-09,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_011,2.25,11,7,1.2260629481352468e-11,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_011,2.25,11,8,8.310929340865117e-14,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_011,2.25,11,9,3.163639846616249e-16,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_011,2.25,11,10,5.162609599137405e-19,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_012,2.25,12,0,0.8441297100521252,0.846,16920,20000
randomized-instability-frontier-v2,rho_2250_seed_012,2.25,12,1,0.1214889547622051,0.12,2400,20000
randomized-instability-frontier-v2,rho_2250_seed_012,2.25,12,2,0.02810934414381399,0.0286,572,20000
randomized-instability-frontier-v2,rho_2250_seed_012,2.25,12,3,0.005446923568634864,0.00485,97,20000
randomized-instability-frontier-v2,rho_2250_seed_012,2.25,12,4,0.0007562910553158697,0.00035,7,20000
randomized-instability-frontier-v2,rho_2250_seed_012,2.25,12,5,6.567660557239385e-05,0.0002,4,20000
randomized-instability-frontier-v2,rho_2250_seed_012,2.25,12,6,3.045979217291946e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_012,2.25,12,7,5.3393393180589426e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_012,2.25,12,8,4.3797491346141626e-10,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_012,2.25,12,9,1.7445320762657827e-12,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_012,2.25,12,10,2.7750619580332682e-15,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_013,2.25,13,0,0.6103602676752857,0.6096,12192,20000
randomized-instability-frontier-v2,rho_2250_seed_013,2.25,13,1,0.23062540218811772,0.23025,4605,20000
randomized-instability-frontier-v2,rho_2250_seed_013,2.25,13,2,0.11218097756349045,0.1143,2286,20000
randomized-instability-frontier-v2,rho_2250_seed_013,2.25,13,3,0.03675884686314755,0.0357,714,20000
randomized-instability-frontier-v2,rho_2250_seed_013,2.25,13,4,0.008703502087859845,0.00855,171,20000
randomized-instability-frontier-v2,rho_2250_seed_013,2.25,13,5,0.001245693874567498,0.00145,29,20000
randomized-instability-frontier-v2,rho_2250_seed_013,2.25,13,6,0.00011817971333438517,0.00015,3,20000
randomized-instability-frontier-v2,rho_2250_seed_013,2.25,13,7,6.933270476044663e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_013,2.25,13,8,1.9441522556083024e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_013,2.25,13,9,2.339787698062444e-09,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_013,2.25,13,10,8.707649945595436e-12,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_014,2.25,14,0,0.9146775937355338,0.91105,18221,20000
randomized-instability-frontier-v2,rho_2250_seed_014,2.25,14,1,0.07386256103828744,0.07825,1565,20000
randomized-instability-frontier-v2,rho_2250_seed_014,2.25,14,2,0.010067024557942438,0.0092,184,20000
randomized-instability-frontier-v2,rho_2250_seed_014,2.25,14,3,0.0012554281295555439,0.0014,28,20000
randomized-instability-frontier-v2,rho_2250_seed_014,2.25,14,4,0.0001273762725986404,0.0001,2,20000
randomized-instability-frontier-v2,rho_2250_seed_014,2.25,14,5,9.535997477399392e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_014,2.25,14,6,4.671504254975537e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_014,2.25,14,7,1.2949462654099749e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_014,2.25,14,8,1.679482811510802e-10,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_014,2.25,14,9,7.670018725419078e-13,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_014,2.25,14,10,1.1768317884008023e-15,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_015,2.25,15,0,0.636088077514401,0.63115,12623,20000
randomized-instability-frontier-v2,rho_2250_seed_015,2.25,15,1,0.195157919212141,0.19545,3909,20000
randomized-instability-frontier-v2,rho_2250_seed_015,2.25,15,2,0.10239161091765696,0.10535,2107,20000
randomized-instability-frontier-v2,rho_2250_seed_015,2.25,15,3,0.0472207584453856,0.04985,997,20000
randomized-instability-frontier-v2,rho_2250_seed_015,2.25,15,4,0.015592265264184108,0.0151,302,20000
randomized-instability-frontier-v2,rho_2250_seed_015,2.25,15,5,0.003161785436915746,0.00275,55,20000
randomized-instability-frontier-v2,rho_2250_seed_015,2.25,15,6,0.00036363810775620967,0.00035,7,20000
randomized-instability-frontier-v2,rho_2250_seed_015,2.25,15,7,2.3218645816478996e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_015,2.25,15,8,7.15700092824449e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_015,2.25,15,9,1.0695945198809751e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_015,2.25,15,10,5.970480508045862e-11,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_016,2.25,16,0,0.613832631281326,0.6168,12336,20000
randomized-instability-frontier-v2,rho_2250_seed_016,2.25,16,1,0.238543467851307,0.2365,4730,20000
randomized-instability-frontier-v2,rho_2250_seed_016,2.25,16,2,0.11394552050020072,0.1141,2282,20000
randomized-instability-frontier-v2,rho_2250_seed_016,2.25,16,3,0.02871423043873319,0.0272,544,20000
randomized-instability-frontier-v2,rho_2250_seed_016,2.25,16,4,0.004546752900118095,0.00495,99,20000
randomized-instability-frontier-v2,rho_2250_seed_016,2.25,16,5,0.00039262742019264315,0.00045,9,20000
randomized-instability-frontier-v2,rho_2250_seed_016,2.25,16,6,2.3735440409797988e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_016,2.25,16,7,1.005331524380563e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_016,2.25,16,8,2.835427888768535e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_016,2.25,16,9,4.782674267615709e-10,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_016,2.25,16,10,3.641738872512422e-12,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_017,2.25,17,0,0.9385977725006585,0.9393,18786,20000
randomized-instability-frontier-v2,rho_2250_seed_017,2.25,17,1,0.055570938909740936,0.05465,1093,20000
randomized-instability-frontier-v2,rho_2250_seed_017,2.25,17,2,0.005343421120217745,0.0055,110,20000
randomized-instability-frontier-v2,rho_2250_seed_017,2.25,17,3,0.0004549553295093508,0.00055,11,20000
randomized-instability-frontier-v2,rho_2250_seed_017,2.25,17,4,3.1202361472543165e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_017,2.25,17,5,1.6438788174135219e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_017,2.25,17,6,6.409029764037731e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_017,2.25,17,7,1.77576633580927e-09,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_017,2.25,17,8,3.3141797023756645e-11,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_017,2.25,17,9,3.758335524584504e-13,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_017,2.25,17,10,1.969842618856879e-15,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_018,2.25,18,0,0.9620908524579382,0.9604,19208,20000
randomized-instability-frontier-v2,rho_2250_seed_018,2.25,18,1,0.03580038330039511,0.0371,742,20000
randomized-instability-frontier-v2,rho_2250_seed_018,2.25,18,2,0.002013090950668906,0.0023,46,20000
randomized-instability-frontier-v2,rho_2250_seed_018,2.25,18,3,9.249538773262021e-05,0.0002,4,20000
randomized-instability-frontier-v2,rho_2250_seed_018,2.25,18,4,3.1050198079717995e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_018,2.25,18,5,7.179367093210528e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_018,2.25,18,6,1.0797993361625105e-09,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_018,2.25,18,7,9.932901250065056e-12,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_018,2.25,18,8,5.385495041823461e-14,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_018,2.25,18,9,1.605746449167307e-16,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_018,2.25,18,10,2.0574508563782325e-19,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_019,2.25,19,0,0.9239509507740598,0.9232,18464,20000
randomized-instability-frontier-v2,rho_2250_seed_019,2.25,19,1,0.06741015326265437,0.0694,1388,20000
randomized-instability-frontier-v2,rho_2250_seed_019,2.25,19,2,0.007813720375416666,0.00665,133,20000
randomized-instability-frontier-v2,rho_2250_seed_019,2.25,19,3,0.0007661749132960259,0.00075,15,20000
randomized-instability-frontier-v2,rho_2250_seed_019,2.25,19,4,5.6017161769713574e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_019,2.25,19,5,2.8821660942229024e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_019,2.25,19,6,9.915458356085516e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_019,2.25,19,7,2.16425752373341e-09,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_019,2.25,19,8,2.7682290182257133e-11,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_019,2.25,19,9,1.853646853853758e-13,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_019,2.25,19,10,4.762095670682553e-16,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_020,2.25,20,0,0.8055228697032366,0.80425,16085,20000
randomized-instability-frontier-v2,rho_2250_seed_020,2.25,20,1,0.14391326202131194,0.14805,2961,20000
randomized-instability-frontier-v2,rho_2250_seed_020,2.25,20,2,0.0397801676737504,0.03805,761,20000
randomized-instability-frontier-v2,rho_2250_seed_020,2.25,20,3,0.009009491273044153,0.00775,155,20000
randomized-instability-frontier-v2,rho_2250_seed_020,2.25,20,4,0.0015583371833551268,0.00165,33,20000
randomized-instability-frontier-v2,rho_2250_seed_020,2.25,20,5,0.00019741783859462362,0.00025,5,20000
randomized-instability-frontier-v2,rho_2250_seed_020,2.25,20,6,1.741468185956946e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_020,2.25,20,7,1.0035785457816583e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_020,2.25,20,8,3.535275806601667e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_020,2.25,20,9,6.878417430691691e-10,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_020,2.25,20,10,5.701800593651023e-12,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_021,2.25,21,0,0.5358214315095312,0.53625,10725,20000
randomized-instability-frontier-v2,rho_2250_seed_021,2.25,21,1,0.22759526031641228,0.2294,4588,20000
randomized-instability-frontier-v2,rho_2250_seed_021,2.25,21,2,0.14904281882475975,0.147,2940,20000
randomized-instability-frontier-v2,rho_2250_seed_021,2.25,21,3,0.06520704648779362,0.0637,1274,20000
randomized-instability-frontier-v2,rho_2250_seed_021,2.25,21,4,0.018921637143314955,0.01985,397,20000
randomized-instability-frontier-v2,rho_2250_seed_021,2.25,21,5,0.003021776632801489,0.00315,63,20000
randomized-instability-frontier-v2,rho_2250_seed_021,2.25,21,6,0.00035751378608197285,0.00065,13,20000
randomized-instability-frontier-v2,rho_2250_seed_021,2.25,21,7,3.066015698927155e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_021,2.25,21,8,1.7976686795634458e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_021,2.25,21,9,5.666595947556043e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_021,2.25,21,10,8.076763322189265e-10,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_022,2.25,22,0,0.0976551221994634,0.0939,1878,20000
randomized-instability-frontier-v2,rho_2250_seed_022,2.25,22,1,0.6121884110674015,0.6116,12232,20000
randomized-instability-frontier-v2,rho_2250_seed_022,2.25,22,2,0.2428468044997033,0.24575,4915,20000
randomized-instability-frontier-v2,rho_2250_seed_022,2.25,22,3,0.04204588231247085,0.04315,863,20000
randomized-instability-frontier-v2,rho_2250_seed_022,2.25,22,4,0.0048564801799840605,0.0052,104,20000
randomized-instability-frontier-v2,rho_2250_seed_022,2.25,22,5,0.00038564040550952074,0.0004,8,20000
randomized-instability-frontier-v2,rho_2250_seed_022,2.25,22,6,2.0900348309076287e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_022,2.25,22,7,7.429544588758388e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_022,2.25,22,8,1.5860302887086354e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_022,2.25,22,9,1.7176187848583489e-10,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_022,2.25,22,10,6.346456553556729e-13,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_023,2.25,23,0,0.0,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_023,2.25,23,1,0.6118379263813978,0.6174,12348,20000
randomized-instability-frontier-v2,rho_2250_seed_023,2.25,23,2,0.2651260368937493,0.263,5260,20000
randomized-instability-frontier-v2,rho_2250_seed_023,2.25,23,3,0.09470858240399192,0.09155,1831,20000
randomized-instability-frontier-v2,rho_2250_seed_023,2.25,23,4,0.023724112572258302,0.0227,454,20000
randomized-instability-frontier-v2,rho_2250_seed_023,2.25,23,5,0.0041158722154578985,0.00465,93,20000
randomized-instability-frontier-v2,rho_2250_seed_023,2.25,23,6,0.0004604271540723052,0.0007,14,20000
randomized-instability-frontier-v2,rho_2250_seed_023,2.25,23,7,2.6758408765278486e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_023,2.25,23,8,2.828353199913217e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_023,2.25,23,9,1.1334835084388056e-09,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_023,2.25,23,10,1.5037048034139413e-12,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_024,2.25,24,0,0.9430442371326054,0.94465,18893,20000
randomized-instability-frontier-v2,rho_2250_seed_024,2.25,24,1,0.05190756737615616,0.0504,1008,20000
randomized-instability-frontier-v2,rho_2250_seed_024,2.25,24,2,0.004656488822707507,0.00435,87,20000
randomized-instability-frontier-v2,rho_2250_seed_024,2.25,24,3,0.0003679924077466922,0.0006,12,20000
randomized-instability-frontier-v2,rho_2250_seed_024,2.25,24,4,2.269627901955921e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_024,2.25,24,5,9.899119506597436e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_024,2.25,24,6,2.758843524269457e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_024,2.25,24,7,4.763746113740196e-10,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_024,2.25,24,8,4.975056164583334e-12,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_024,2.25,24,9,2.899669183211185e-14,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_024,2.25,24,10,7.29272909237222e-17,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_025,2.25,25,0,0.9100715642260292,0.9081,18162,20000
randomized-instability-frontier-v2,rho_2250_seed_025,2.25,25,1,0.07782672789655551,0.07975,1595,20000
randomized-instability-frontier-v2,rho_2250_seed_025,2.25,25,2,0.010697229360491426,0.01085,217,20000
randomized-instability-frontier-v2,rho_2250_seed_025,2.25,25,3,0.001276701253588033,0.00125,25,20000
randomized-instability-frontier-v2,rho_2250_seed_025,2.25,25,4,0.0001190929609445179,5e-05,1,20000
randomized-instability-frontier-v2,rho_2250_seed_025,2.25,25,5,8.262141948165309e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_025,2.25,25,6,4.0826384772641165e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_025,2.25,25,7,1.361076762851175e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_025,2.25,25,8,2.826325476362144e-10,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_025,2.25,25,9,3.1803188696745184e-12,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_025,2.25,25,10,1.487815814469068e-14,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_026,2.25,26,0,0.5808606990497784,0.58295,11659,20000
randomized-instability-frontier-v2,rho_2250_seed_026,2.25,26,1,0.2476067147075858,0.24515,4903,20000
randomized-instability-frontier-v2,rho_2250_seed_026,2.25,26,2,0.15836808200713942,0.15905,3181,20000
randomized-instability-frontier-v2,rho_2250_seed_026,2.25,26,3,0.012560617866025076,0.01195,239,20000
randomized-instability-frontier-v2,rho_2250_seed_026,2.25,26,4,0.0005882792763303953,0.0009,18,20000
randomized-instability-frontier-v2,rho_2250_seed_026,2.25,26,5,1.5312927570740115e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_026,2.25,26,6,2.9059146103379753e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_026,2.25,26,7,3.548189877432021e-09,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_026,2.25,26,8,2.5817437134599512e-11,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_026,2.25,26,9,1.0173787003075831e-13,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_026,2.25,26,10,1.6375609283642244e-16,0.0,0,20000
randomized-instability-frontier-v2,rho_2250_seed_027,2.25,27,0,0.3263061719076377,0.325,6500,20000
